Power 0B,Power 1Y,Power 2G,Power 3W,Time,Trial Number
1668.00,1246.00,1370.00,0.00,12974.00,1
1688.00,1258.00,1346.00,0.00,13015.00,1
1648.00,1258.00,1330.00,0.00,13056.00,1
1644.00,1292.00,1364.00,0.00,13096.00,1
1658.00,1252.00,10014.00,0.00,13138.00,1
1622.00,1256.00,7436.00,0.00,13179.00,1
1678.00,1228.00,6878.00,0.00,13219.00,1
1678.00,1238.00,6682.00,0.00,13260.00,1
1648.00,1258.00,6606.00,0.00,13300.00,1
1682.00,1248.00,6666.00,0.00,13341.00,1
1622.00,1252.00,6560.00,0.00,13382.00,1
1622.00,8532.00,6610.00,0.00,13422.00,1
1654.00,7602.00,6610.00,0.00,13463.00,1
10010.00,7356.00,6600.00,0.00,13504.00,1
8992.00,6564.00,6548.00,0.00,13545.00,1
8742.00,6468.00,6540.00,0.00,13586.00,1
8650.00,6468.00,476.00,0.00,13625.00,1
8650.00,6068.00,1494.00,0.00,13666.00,1
8628.00,6410.00,1654.00,0.00,13705.00,1
8572.00,6278.00,1718.00,0.00,13746.00,1
8576.00,6448.00,1740.00,0.00,13787.00,1
8638.00,6302.00,1736.00,0.00,13827.00,1
8586.00,6266.00,1724.00,0.00,13868.00,1
8524.00,6294.00,1708.00,0.00,13908.00,1
8542.00,6308.00,1708.00,0.00,13949.00,1
8530.00,6350.00,1740.00,0.00,13990.00,1
8560.00,6330.00,1750.00,0.00,14030.00,1
8494.00,974.00,1662.00,0.00,14070.00,1
8552.00,774.00,1724.00,0.00,14109.00,1
8750.00,1104.00,1708.00,0.00,14150.00,1
1248.00,1216.00,1698.00,0.00,14191.00,1
2114.00,1236.00,1718.00,0.00,14231.00,1
2144.00,1262.00,1714.00,0.00,14272.00,1
2212.00,1284.00,1786.00,0.00,14313.00,1
2182.00,1210.00,1736.00,0.00,14353.00,1
2172.00,1258.00,1726.00,0.00,14394.00,1
2188.00,1236.00,1756.00,0.00,14434.00,1
2212.00,1190.00,1730.00,0.00,14474.00,1
2186.00,1228.00,1772.00,0.00,14515.00,1
2228.00,1222.00,1740.00,0.00,14555.00,1
2192.00,1216.00,1744.00,0.00,14596.00,1
2208.00,1222.00,1726.00,0.00,14636.00,1
2212.00,1226.00,10290.00,0.00,14678.00,1
2208.00,1252.00,7790.00,0.00,14719.00,1
2232.00,1192.00,7190.00,0.00,14759.00,1
2242.00,1252.00,7068.00,0.00,14800.00,1
2212.00,1242.00,7036.00,0.00,14840.00,1
2188.00,1226.00,7028.00,0.00,14881.00,1
2244.00,1232.00,6956.00,0.00,14922.00,1
2208.00,1196.00,6874.00,0.00,14962.00,1
2258.00,1228.00,6902.00,0.00,15003.00,1
2196.00,1202.00,6966.00,0.00,15044.00,1
2206.00,1216.00,6914.00,0.00,15084.00,1
2208.00,12338.00,642.00,0.00,15125.00,1
2166.00,7710.00,1320.00,0.00,15165.00,1
2110.00,6974.00,1418.00,0.00,15206.00,1
12882.00,7412.00,1488.00,0.00,15248.00,1
10106.00,6534.00,1452.00,0.00,15289.00,1
9666.00,6200.00,1422.00,0.00,15330.00,1
9604.00,6184.00,1472.00,0.00,15369.00,1
9542.00,6000.00,1446.00,0.00,15410.00,1
9424.00,6150.00,1446.00,0.00,15451.00,1
9428.00,6128.00,1478.00,0.00,15491.00,1
9384.00,6052.00,1498.00,0.00,15532.00,1
9420.00,6246.00,1422.00,0.00,15572.00,1
9336.00,6154.00,1432.00,0.00,15613.00,1
9326.00,6104.00,1468.00,0.00,15654.00,1
914.00,6288.00,1452.00,0.00,15693.00,1
1376.00,7304.00,1478.00,0.00,15734.00,1
1488.00,7570.00,1442.00,0.00,15775.00,1
1494.00,7272.00,1448.00,0.00,15815.00,1
1478.00,522.00,1494.00,0.00,15855.00,1
1524.00,1256.00,1458.00,0.00,15895.00,1
1490.00,1274.00,1478.00,0.00,15936.00,1
1544.00,1248.00,1482.00,0.00,15977.00,1
1530.00,1328.00,1418.00,0.00,16017.00,1
1494.00,1238.00,1472.00,0.00,16058.00,1
1530.00,1288.00,1468.00,0.00,16098.00,1
1524.00,1278.00,1458.00,0.00,16138.00,1
1514.00,1262.00,9274.00,0.00,16179.00,1
1546.00,1294.00,7572.00,0.00,16219.00,1
1528.00,1274.00,7032.00,0.00,16260.00,1
1556.00,1310.00,6996.00,0.00,16300.00,1
1534.00,1258.00,6940.00,0.00,16341.00,1
1536.00,1274.00,6888.00,0.00,16382.00,1
1570.00,1278.00,6862.00,0.00,16422.00,1
1572.00,1264.00,6820.00,0.00,16463.00,1
1530.00,1292.00,6846.00,0.00,16503.00,1
1550.00,1298.00,6832.00,0.00,16544.00,1
1514.00,1272.00,810.00,0.00,16584.00,1
1518.00,1278.00,944.00,0.00,16623.00,1
1540.00,1274.00,1382.00,0.00,16664.00,1
1530.00,1282.00,1468.00,0.00,16704.00,1
9838.00,1256.00,1464.00,0.00,16745.00,1
8684.00,1248.00,1464.00,0.00,16786.00,1
8838.00,1192.00,1478.00,0.00,16826.00,1
8962.00,1256.00,1472.00,0.00,16867.00,1
8798.00,9208.00,1490.00,0.00,16907.00,1
8336.00,6586.00,1508.00,0.00,16947.00,1
8176.00,5786.00,1474.00,0.00,16988.00,1
8058.00,5692.00,1448.00,0.00,17028.00,1
8042.00,5666.00,1504.00,0.00,17069.00,1
7950.00,5672.00,1472.00,0.00,17110.00,1
7998.00,5968.00,1458.00,0.00,17150.00,1
8052.00,5924.00,1500.00,0.00,17191.00,1
7934.00,5958.00,1510.00,0.00,17231.00,1
7966.00,5922.00,1488.00,0.00,17272.00,1
7982.00,5846.00,1518.00,0.00,17313.00,1
7988.00,5914.00,1494.00,0.00,17353.00,1
7972.00,6014.00,1504.00,0.00,17394.00,1
7966.00,5918.00,1528.00,0.00,17434.00,1
7962.00,5856.00,1508.00,0.00,17475.00,1
7910.00,5860.00,1490.00,0.00,17516.00,1
810.00,5902.00,1524.00,0.00,17555.00,1
2074.00,6222.00,1498.00,0.00,17596.00,1
2366.00,6792.00,1468.00,0.00,17636.00,1
2412.00,1330.00,8520.00,0.00,17677.00,1
2470.00,960.00,7442.00,0.00,17716.00,1
2460.00,1370.00,7020.00,0.00,17756.00,1
2490.00,1432.00,6964.00,0.00,17797.00,1
2556.00,1410.00,7052.00,0.00,17838.00,1
2516.00,1346.00,6964.00,0.00,17878.00,1
2524.00,1426.00,6928.00,0.00,17919.00,1
2534.00,1386.00,6946.00,0.00,17959.00,1
2530.00,1426.00,6884.00,0.00,18000.00,1
2586.00,1382.00,6872.00,0.00,18041.00,1
2540.00,1402.00,6940.00,0.00,18081.00,1
2520.00,1432.00,6938.00,0.00,18122.00,1
2578.00,1374.00,684.00,0.00,18161.00,1
2550.00,1340.00,1268.00,0.00,18202.00,1
2570.00,1418.00,1428.00,0.00,18243.00,1
2606.00,1422.00,1426.00,0.00,18283.00,1
2520.00,1432.00,1380.00,0.00,18324.00,1
2582.00,1422.00,1446.00,0.00,18364.00,1
2530.00,1438.00,1382.00,0.00,18405.00,1
2586.00,1396.00,1446.00,0.00,18446.00,1
2582.00,1416.00,1416.00,0.00,18485.00,1
2560.00,1428.00,1436.00,0.00,18526.00,1
2606.00,1402.00,1386.00,0.00,18566.00,1
2550.00,1366.00,1416.00,0.00,18607.00,1
9782.00,1376.00,1380.00,0.00,18648.00,1
9454.00,1370.00,1442.00,0.00,18688.00,1
9604.00,1364.00,1410.00,0.00,18729.00,1
9182.00,7816.00,1454.00,0.00,18770.00,1
8868.00,6112.00,1402.00,0.00,18810.00,1
8750.00,5724.00,1432.00,0.00,18851.00,1
8618.00,5734.00,1422.00,0.00,18891.00,1
8714.00,5722.00,1426.00,0.00,18932.00,1
8644.00,5868.00,1406.00,0.00,18973.00,1
440.00,5924.00,1406.00,0.00,19012.00,1
1596.00,6448.00,1436.00,0.00,19053.00,1
1852.00,6852.00,1416.00,0.00,19093.00,1
1920.00,7038.00,1462.00,0.00,19134.00,1
1940.00,7068.00,1416.00,0.00,19175.00,1
1946.00,7046.00,9182.00,0.00,19215.00,2
1946.00,7052.00,7488.00,0.00,19256.00,2
1946.00,7092.00,7072.00,0.00,19295.00,2
1904.00,7032.00,6990.00,0.00,19336.00,2
200.00,204.00,186.00,0.00,15.00,2
200.00,206.00,186.00,0.00,31.00,2
210.00,200.00,186.00,0.00,47.00,2
196.00,200.00,184.00,0.00,76.00,2
1962.00,10722.00,8962.00,0.00,114.00,2
1336.00,7192.00,5750.00,0.00,153.00,2
1212.00,902.00,4808.00,0.00,191.00,2
1202.00,656.00,5092.00,0.00,228.00,2
1256.00,174.00,6246.00,0.00,266.00,2
1282.00,158.00,6734.00,0.00,302.00,2
1246.00,148.00,6528.00,0.00,340.00,2
1274.00,144.00,6472.00,0.00,377.00,2
1292.00,144.00,158.00,0.00,414.00,2
1406.00,1346.00,1278.00,0.00,453.00,2
1334.00,1264.00,1366.00,0.00,491.00,2
1284.00,1308.00,1262.00,0.00,530.00,2
1268.00,1324.00,1248.00,0.00,568.00,2
1274.00,1252.00,1176.00,0.00,607.00,2
1314.00,1284.00,1210.00,0.00,644.00,2
1288.00,1294.00,1140.00,0.00,683.00,2
6966.00,1252.00,1102.00,0.00,722.00,2
5846.00,1228.00,1114.00,0.00,760.00,2
6642.00,1288.00,1102.00,0.00,799.00,2
6784.00,1288.00,1138.00,0.00,837.00,2
6448.00,1292.00,1104.00,0.00,876.00,2
6570.00,1314.00,1140.00,0.00,914.00,2
6570.00,1258.00,1138.00,0.00,953.00,2
6712.00,1268.00,1170.00,0.00,992.00,2
6642.00,1278.00,1146.00,0.00,1029.00,2
6744.00,1216.00,1182.00,0.00,1069.00,2
6698.00,1282.00,1098.00,0.00,1108.00,2
6482.00,1206.00,1170.00,0.00,1148.00,2
494.00,1192.00,1092.00,0.00,1187.00,2
1366.00,10220.00,1092.00,0.00,1227.00,2
1284.00,6102.00,1138.00,0.00,1267.00,2
1232.00,6448.00,1052.00,0.00,1306.00,2
1226.00,7412.00,1110.00,0.00,1346.00,2
1242.00,7818.00,1120.00,0.00,1386.00,2
1206.00,7960.00,1282.00,0.00,1425.00,2
1262.00,7812.00,9952.00,0.00,1465.00,2
1190.00,6898.00,5668.00,0.00,1504.00,2
1156.00,6092.00,5082.00,0.00,1544.00,2
1146.00,5862.00,4980.00,0.00,1582.00,2
1186.00,5656.00,4916.00,0.00,1622.00,2
1200.00,5662.00,5144.00,0.00,1662.00,2
1160.00,512.00,4794.00,0.00,1700.00,2
1282.00,1180.00,5260.00,0.00,1740.00,2
1284.00,1200.00,6430.00,0.00,1779.00,2
1442.00,1098.00,6868.00,0.00,1819.00,2
1426.00,1138.00,6344.00,0.00,1859.00,2
1330.00,1124.00,6004.00,0.00,1898.00,2
1278.00,1062.00,5522.00,0.00,1938.00,2
1382.00,1084.00,5370.00,0.00,1977.00,2
1282.00,1110.00,5226.00,0.00,2017.00,2
1386.00,140.00,6186.00,0.00,2056.00,2
1464.00,134.00,6548.00,0.00,2093.00,2
1410.00,140.00,5896.00,0.00,2132.00,2
1330.00,1062.00,5476.00,0.00,2171.00,2
1318.00,1074.00,5128.00,0.00,2211.00,2
7526.00,1146.00,350.00,0.00,2250.00,2
5406.00,1110.00,1062.00,0.00,2289.00,2
5446.00,1144.00,1094.00,0.00,2329.00,2
4952.00,1104.00,1032.00,0.00,2368.00,2
6298.00,1108.00,1012.00,0.00,2408.00,2
7580.00,1102.00,1002.00,0.00,2447.00,2
6312.00,1068.00,992.00,0.00,2486.00,2
7094.00,1252.00,1094.00,0.00,2526.00,2
9506.00,1536.00,1138.00,0.00,2564.00,2
8916.00,1390.00,1210.00,0.00,2604.00,2
8932.00,1350.00,1200.00,0.00,2643.00,2
930.00,1350.00,1236.00,0.00,2682.00,2
1636.00,1350.00,1242.00,0.00,2722.00,2
1760.00,8798.00,1246.00,0.00,2761.00,2
1714.00,7170.00,1238.00,0.00,2801.00,2
1760.00,6888.00,1262.00,0.00,2840.00,2
1744.00,6606.00,1242.00,0.00,2880.00,2
1718.00,6662.00,1232.00,0.00,2920.00,2
1756.00,6630.00,1252.00,0.00,2959.00,2
1698.00,6708.00,1186.00,0.00,2999.00,2
1772.00,6646.00,1196.00,0.00,3038.00,2
1750.00,6530.00,1222.00,0.00,3077.00,2
1726.00,6590.00,1218.00,0.00,3117.00,2
1790.00,6642.00,1218.00,0.00,3156.00,2
1754.00,6456.00,1262.00,0.00,3196.00,2
1740.00,6642.00,1272.00,0.00,3235.00,2
1746.00,6632.00,1228.00,0.00,3275.00,2
1790.00,6560.00,6390.00,0.00,3315.00,2
1534.00,6564.00,4496.00,0.00,3354.00,2
1406.00,6514.00,6150.00,0.00,3394.00,2
1412.00,6442.00,5712.00,0.00,3433.00,2
1390.00,6498.00,5816.00,0.00,3473.00,2
1416.00,1412.00,5640.00,0.00,3512.00,2
1374.00,544.00,5738.00,0.00,3551.00,2
1386.00,980.00,5652.00,0.00,3589.00,2
1438.00,1038.00,5786.00,0.00,3628.00,2
1390.00,1056.00,5832.00,0.00,3668.00,2
1350.00,1074.00,5650.00,0.00,3707.00,2
9168.00,1068.00,5008.00,0.00,3747.00,2
6956.00,1032.00,3798.00,0.00,3787.00,2
6390.00,1084.00,3352.00,0.00,3826.00,2
6240.00,1084.00,3264.00,0.00,3866.00,2
6232.00,1062.00,3136.00,0.00,3905.00,2
6122.00,1068.00,3192.00,0.00,3945.00,2
6220.00,1084.00,216.00,0.00,3984.00,2
6642.00,1026.00,740.00,0.00,4022.00,2
8012.00,1072.00,976.00,0.00,4061.00,2
7894.00,1026.00,1110.00,0.00,4099.00,2
7960.00,1046.00,1294.00,0.00,4139.00,2
10446.00,1028.00,1324.00,0.00,4180.00,2
10404.00,970.00,1346.00,0.00,4219.00,2
9076.00,940.00,1300.00,0.00,4258.00,2
9604.00,1042.00,1274.00,0.00,4297.00,2
384.00,1216.00,1318.00,0.00,4336.00,2
1300.00,1120.00,1354.00,0.00,4375.00,2
1426.00,1094.00,1396.00,0.00,4415.00,2
1490.00,1164.00,1406.00,0.00,4455.00,2
1500.00,1190.00,1370.00,0.00,4494.00,2
1452.00,1128.00,1402.00,0.00,4534.00,2
1478.00,11030.00,1360.00,0.00,4574.00,2
1356.00,5786.00,1370.00,0.00,4613.00,3
1494.00,6128.00,1648.00,0.00,4653.00,3
1612.00,7908.00,1458.00,0.00,4692.00,3
200.00,204.00,194.00,0.00,15.00,3
200.00,204.00,190.00,0.00,31.00,3
206.00,204.00,196.00,0.00,48.00,3
200.00,200.00,186.00,0.00,76.00,3
2232.00,10844.00,1762.00,0.00,114.00,3
1710.00,7662.00,1524.00,0.00,153.00,3
1606.00,7354.00,1442.00,0.00,191.00,3
1668.00,5440.00,1364.00,0.00,230.00,3
1534.00,4338.00,1252.00,0.00,269.00,3
1740.00,4146.00,1328.00,0.00,307.00,3
1674.00,3892.00,1382.00,0.00,346.00,3
1468.00,2382.00,1432.00,0.00,384.00,3
1380.00,46.00,1320.00,0.00,420.00,3
8704.00,964.00,1328.00,0.00,457.00,3
5470.00,1294.00,1364.00,0.00,496.00,3
5722.00,118.00,1346.00,0.00,534.00,3
4378.00,96.00,1376.00,0.00,570.00,3
3414.00,11544.00,1216.00,0.00,610.00,3
2904.00,6374.00,1248.00,0.00,648.00,3
2864.00,4736.00,1264.00,0.00,687.00,3
4090.00,5168.00,1206.00,0.00,725.00,4
3866.00,5538.00,1138.00,0.00,764.00,4
4578.00,5070.00,1074.00,0.00,802.00,4
196.00,206.00,190.00,0.00,14.00,4
200.00,204.00,190.00,0.00,31.00,4
204.00,200.00,200.00,0.00,47.00,4
204.00,200.00,186.00,0.00,76.00,4
11858.00,10742.00,9440.00,0.00,116.00,4
6068.00,1226.00,648.00,0.00,153.00,4
5316.00,1356.00,1118.00,0.00,192.00,4
5138.00,1154.00,1256.00,0.00,230.00,4
6704.00,1032.00,1156.00,0.00,268.00,4
7848.00,1062.00,1118.00,0.00,306.00,4
8642.00,1130.00,1336.00,0.00,345.00,4
9362.00,1124.00,1334.00,0.00,384.00,4
8940.00,1164.00,1376.00,0.00,422.00,4
9002.00,1110.00,1298.00,0.00,461.00,4
1454.00,1176.00,1402.00,0.00,499.00,4
1504.00,1232.00,1426.00,0.00,538.00,4
1508.00,1278.00,1410.00,0.00,576.00,4
1432.00,1272.00,1490.00,0.00,615.00,4
1500.00,1274.00,1446.00,0.00,653.00,4
1484.00,1272.00,1416.00,0.00,691.00,4
1472.00,1262.00,1386.00,0.00,730.00,4
1510.00,1262.00,1400.00,0.00,768.00,4
1412.00,1288.00,1418.00,0.00,807.00,4
1428.00,1308.00,1422.00,0.00,845.00,4
1452.00,1300.00,1436.00,0.00,884.00,4
1462.00,1288.00,1478.00,0.00,923.00,4
1458.00,1258.00,1412.00,0.00,961.00,4
1452.00,1206.00,1428.00,0.00,1000.00,4
1406.00,1278.00,1396.00,0.00,1038.00,4
1436.00,1318.00,1392.00,0.00,1078.00,4
1464.00,1282.00,1446.00,0.00,1118.00,4
1474.00,1264.00,1402.00,0.00,1157.00,4
1410.00,9880.00,1400.00,0.00,1197.00,4
1442.00,6822.00,7540.00,0.00,1236.00,4
1400.00,8124.00,5594.00,0.00,1276.00,4
1380.00,7120.00,4644.00,0.00,1316.00,4
1370.00,7464.00,3936.00,0.00,1355.00,4
1206.00,7324.00,3496.00,0.00,1395.00,4
1222.00,7408.00,3114.00,0.00,1434.00,4
1210.00,7098.00,3182.00,0.00,1474.00,4
1138.00,6930.00,3034.00,0.00,1514.00,4
6678.00,6066.00,3624.00,0.00,1553.00,5
4444.00,4640.00,4436.00,0.00,1592.00,5
3808.00,4092.00,3726.00,0.00,1631.00,5
200.00,206.00,190.00,0.00,15.00,5
200.00,204.00,186.00,0.00,32.00,5
210.00,206.00,190.00,0.00,48.00,5
196.00,204.00,184.00,0.00,76.00,5
2120.00,2100.00,1862.00,0.00,114.00,5
1490.00,1766.00,1412.00,0.00,152.00,5
1350.00,1816.00,1422.00,0.00,191.00,5
1274.00,1708.00,1406.00,0.00,229.00,5
1324.00,1682.00,1432.00,0.00,267.00,5
1336.00,1710.00,1364.00,0.00,306.00,5
1272.00,1724.00,1468.00,0.00,344.00,5
1272.00,1626.00,1392.00,0.00,383.00,5
1264.00,1654.00,1448.00,0.00,421.00,5
1222.00,1618.00,1402.00,0.00,460.00,5
1268.00,1540.00,1472.00,0.00,498.00,5
1248.00,1586.00,1544.00,0.00,537.00,5
1216.00,12298.00,1546.00,0.00,577.00,5
1232.00,6488.00,1390.00,0.00,615.00,5
1190.00,1396.00,1474.00,0.00,654.00,5
1160.00,1318.00,1452.00,0.00,691.00,5
1256.00,1370.00,1344.00,0.00,730.00,5
1174.00,1402.00,1410.00,0.00,768.00,5
1248.00,1350.00,1402.00,0.00,807.00,5
1196.00,1340.00,1366.00,0.00,846.00,5
1202.00,2488.00,1380.00,0.00,884.00,5
1232.00,1336.00,1344.00,0.00,923.00,5
1160.00,8572.00,1360.00,0.00,961.00,5
9742.00,6550.00,1328.00,0.00,1000.00,5
5610.00,7668.00,1396.00,0.00,1040.00,5
5580.00,7448.00,9470.00,0.00,1078.00,5
5086.00,6796.00,6678.00,0.00,1118.00,5
4456.00,6446.00,5886.00,0.00,1157.00,5
3956.00,548.00,5606.00,0.00,1196.00,5
4204.00,1032.00,5420.00,0.00,1235.00,5
5388.00,1292.00,4952.00,0.00,1275.00,5
5272.00,1416.00,4898.00,0.00,1315.00,5
4810.00,1216.00,4246.00,0.00,1354.00,5
4726.00,1120.00,3788.00,0.00,1394.00,5
5108.00,1144.00,3304.00,0.00,1433.00,5
5158.00,1074.00,2858.00,0.00,1473.00,5
5394.00,1092.00,112.00,0.00,1512.00,5
5102.00,1140.00,1048.00,0.00,1551.00,5
5600.00,1156.00,1406.00,0.00,1590.00,5
5298.00,1182.00,1374.00,0.00,1629.00,5
4410.00,1174.00,1354.00,0.00,1669.00,5
2316.00,1508.00,1236.00,0.00,1709.00,5
250.00,1654.00,1154.00,0.00,1747.00,5
1058.00,1628.00,1186.00,0.00,1787.00,5
1196.00,1518.00,1074.00,0.00,1826.00,5
1308.00,1418.00,1360.00,0.00,1866.00,5
1428.00,1344.00,1418.00,0.00,1906.00,5
1324.00,1346.00,1454.00,0.00,1945.00,6
1472.00,1390.00,1600.00,0.00,1985.00,6
1490.00,1344.00,1618.00,0.00,2024.00,6
1520.00,1438.00,1600.00,0.00,2064.00,6
204.00,26.00,186.00,0.00,15.00,6
200.00,26.00,186.00,0.00,31.00,6
212.00,26.00,190.00,0.00,48.00,6
196.00,26.00,186.00,0.00,72.00,6
1314.00,294.00,2028.00,0.00,108.00,6
1350.00,242.00,1718.00,0.00,146.00,6
1700.00,252.00,1674.00,0.00,184.00,6
1762.00,250.00,1606.00,0.00,221.00,6
1808.00,256.00,1636.00,0.00,258.00,6
1772.00,256.00,1674.00,0.00,295.00,6
1770.00,258.00,1652.00,0.00,333.00,6
1760.00,256.00,1688.00,0.00,370.00,6
1750.00,256.00,1638.00,0.00,408.00,6
1762.00,256.00,1668.00,0.00,446.00,6
1762.00,252.00,1678.00,0.00,483.00,6
1776.00,258.00,1642.00,0.00,521.00,6
1750.00,262.00,1658.00,0.00,557.00,6
1720.00,258.00,1744.00,0.00,595.00,6
1746.00,258.00,1704.00,0.00,632.00,6
1770.00,252.00,1652.00,0.00,670.00,6
1754.00,252.00,1838.00,0.00,707.00,6
1766.00,256.00,1822.00,0.00,745.00,6
1776.00,258.00,1806.00,0.00,783.00,6
1782.00,256.00,1808.00,0.00,820.00,6
1710.00,262.00,1828.00,0.00,858.00,6
1762.00,256.00,1792.00,0.00,894.00,6
1786.00,252.00,1822.00,0.00,932.00,6
1792.00,258.00,1858.00,0.00,969.00,6
1756.00,1898.00,1872.00,0.00,1008.00,6
1494.00,1288.00,1708.00,0.00,1048.00,6
1308.00,7202.00,10800.00,0.00,1088.00,6
1298.00,6030.00,7026.00,0.00,1128.00,6
14016.00,5932.00,5082.00,0.00,1168.00,6
7114.00,4772.00,4390.00,0.00,1208.00,6
5056.00,4500.00,3870.00,0.00,1248.00,6
4454.00,4282.00,3650.00,0.00,1287.00,6
3946.00,4316.00,3602.00,0.00,1327.00,6
4390.00,4754.00,4024.00,0.00,1365.00,6
3968.00,4470.00,3568.00,0.00,1405.00,6
4290.00,430.00,3696.00,0.00,1444.00,6
4548.00,1216.00,3820.00,0.00,1483.00,6
4860.00,1528.00,2416.00,0.00,1523.00,6
5092.00,1528.00,548.00,0.00,1561.00,6
6094.00,1582.00,1092.00,0.00,1601.00,6
5914.00,1422.00,1166.00,0.00,1640.00,6
6026.00,1754.00,1374.00,0.00,1680.00,6
6072.00,1700.00,1374.00,0.00,1720.00,6
6144.00,1836.00,1390.00,0.00,1759.00,6
6420.00,1734.00,1304.00,0.00,1799.00,6
406.00,1708.00,1390.00,0.00,1836.00,6
868.00,1874.00,1504.00,0.00,1875.00,6
1056.00,1858.00,1520.00,0.00,1915.00,6
1068.00,1878.00,1504.00,0.00,1954.00,6
1138.00,1904.00,1490.00,0.00,1994.00,6
1078.00,1862.00,1524.00,0.00,2033.00,6
1072.00,1864.00,1534.00,0.00,2073.00,6
1128.00,1864.00,1494.00,0.00,2113.00,6
1094.00,1838.00,1514.00,0.00,2152.00,6
1094.00,1838.00,1508.00,0.00,2192.00,6
1088.00,1832.00,1510.00,0.00,2231.00,6
1072.00,1828.00,1494.00,0.00,2271.00,6
1130.00,1832.00,1478.00,0.00,2311.00,6
1130.00,1826.00,1520.00,0.00,2349.00,6
1088.00,1790.00,1534.00,0.00,2389.00,6
1146.00,1826.00,1528.00,0.00,2428.00,6
1120.00,1826.00,1560.00,0.00,2468.00,6
1082.00,9804.00,1488.00,0.00,2508.00,6
1074.00,6728.00,1382.00,0.00,2547.00,6
1052.00,5194.00,9440.00,0.00,2587.00,6
1048.00,4856.00,5604.00,0.00,2626.00,6
1032.00,4142.00,4742.00,0.00,2666.00,6
1012.00,3784.00,4666.00,0.00,2705.00,6
992.00,3654.00,4092.00,0.00,2744.00,6
1074.00,3874.00,3532.00,0.00,2784.00,6
1264.00,4548.00,3938.00,0.00,2823.00,6
1410.00,6376.00,7134.00,0.00,2863.00,6
11662.00,5908.00,7120.00,0.00,2902.00,6
9926.00,5964.00,6964.00,0.00,2942.00,6
9664.00,5914.00,6990.00,0.00,2982.00,6
9584.00,5934.00,6930.00,0.00,3021.00,6
9494.00,6032.00,6914.00,0.00,3061.00,6
9470.00,1022.00,6914.00,0.00,3100.00,6
9464.00,882.00,6856.00,0.00,3139.00,6
9474.00,1328.00,6888.00,0.00,3179.00,6
9454.00,1490.00,6796.00,0.00,3218.00,6
9414.00,1500.00,6806.00,0.00,3258.00,6
9362.00,1468.00,6858.00,0.00,3297.00,6
9352.00,1500.00,1298.00,0.00,3337.00,6
9330.00,1474.00,1720.00,0.00,3377.00,6
9342.00,1482.00,1816.00,0.00,3415.00,6
9332.00,1540.00,1890.00,0.00,3455.00,6
9348.00,1514.00,1852.00,0.00,3494.00,6
9264.00,1534.00,1808.00,0.00,3534.00,6
9276.00,1468.00,1828.00,0.00,3574.00,6
560.00,1520.00,1836.00,0.00,3612.00,6
1600.00,1482.00,1898.00,0.00,3652.00,6
1750.00,1514.00,1828.00,0.00,3691.00,6
1832.00,1484.00,1852.00,0.00,3731.00,6
1838.00,1494.00,1806.00,0.00,3770.00,6
1872.00,1478.00,1854.00,0.00,3810.00,6
1832.00,1510.00,1836.00,0.00,3850.00,6
1898.00,1482.00,1880.00,0.00,3889.00,6
1842.00,1498.00,1838.00,0.00,3928.00,6
1844.00,1494.00,1836.00,0.00,3967.00,6
1864.00,1534.00,1826.00,0.00,4007.00,6
1826.00,1510.00,1826.00,0.00,4047.00,6
1894.00,1462.00,1858.00,0.00,4086.00,6
1894.00,1490.00,1786.00,0.00,4126.00,6
1828.00,10908.00,1858.00,0.00,4166.00,6
1862.00,7400.00,1842.00,0.00,4206.00,6
1874.00,6622.00,1862.00,0.00,4246.00,6
1880.00,6374.00,1862.00,0.00,4285.00,6
1914.00,6230.00,1864.00,0.00,4325.00,6
1872.00,6220.00,10860.00,0.00,4365.00,6
1872.00,6240.00,8182.00,0.00,4405.00,6
1888.00,6288.00,7582.00,0.00,4445.00,6
1844.00,6278.00,7294.00,0.00,4483.00,6
1842.00,6088.00,7294.00,0.00,4523.00,6
1842.00,6062.00,7294.00,0.00,4562.00,6
1842.00,6164.00,7272.00,0.00,4602.00,6
1842.00,6098.00,7226.00,0.00,4642.00,6
11338.00,6194.00,7298.00,0.00,4682.00,6
9830.00,6140.00,7228.00,0.00,4722.00,6
9484.00,6222.00,7212.00,0.00,4761.00,6
9420.00,6046.00,7246.00,0.00,4801.00,6
9428.00,6042.00,7212.00,0.00,4841.00,6
9300.00,6226.00,7222.00,0.00,4880.00,6
9300.00,5714.00,7160.00,0.00,4920.00,6
9244.00,442.00,7170.00,0.00,4958.00,6
9290.00,1048.00,7180.00,0.00,4998.00,6
9294.00,1248.00,7078.00,0.00,5037.00,6
9244.00,1236.00,7174.00,0.00,5076.00,6
9222.00,1192.00,548.00,0.00,5115.00,6
9166.00,1264.00,1268.00,0.00,5154.00,6
9188.00,1278.00,1446.00,0.00,5194.00,6
9126.00,1222.00,1462.00,0.00,5233.00,6
9198.00,1258.00,1478.00,0.00,5273.00,6
9152.00,1246.00,1484.00,0.00,5313.00,6
9168.00,1248.00,1464.00,0.00,5352.00,6
354.00,1258.00,1468.00,0.00,5391.00,6
1468.00,1284.00,1452.00,0.00,5430.00,6
1694.00,1232.00,1488.00,0.00,5470.00,6
1760.00,1256.00,1500.00,0.00,5510.00,6
1766.00,1278.00,1452.00,0.00,5548.00,6
1746.00,1264.00,1484.00,0.00,5588.00,6
