Power 0B,Power 1Y,Power 2G,Power 3W,Time,Trial Number
3532.00,2904.00,3028.00,0.00,4711.00,2
3358.00,2750.00,2962.00,0.00,4750.00,2
3620.00,2766.00,2972.00,0.00,4790.00,2
3356.00,1818.00,2884.00,0.00,4830.00,2
3630.00,2186.00,2926.00,0.00,4869.00,2
3676.00,2248.00,3024.00,0.00,4908.00,2
3694.00,2346.00,3214.00,0.00,4947.00,2
3666.00,2340.00,3146.00,0.00,4987.00,2
5288.00,2208.00,3152.00,0.00,5027.00,2
4568.00,2288.00,3014.00,0.00,5066.00,2
4598.00,2310.00,3130.00,0.00,5106.00,2
4316.00,2212.00,3002.00,0.00,5145.00,2
4700.00,2242.00,3140.00,0.00,5185.00,2
4532.00,2340.00,3156.00,0.00,5225.00,2
4492.00,2356.00,3076.00,0.00,5264.00,2
4604.00,2270.00,3152.00,0.00,5304.00,2
4588.00,2252.00,3116.00,0.00,5343.00,2
4610.00,2268.00,3130.00,0.00,5383.00,2
4702.00,2288.00,3218.00,0.00,5423.00,2
4600.00,2316.00,3204.00,0.00,5461.00,2
4696.00,2228.00,3120.00,0.00,5501.00,2
4854.00,2254.00,3130.00,0.00,5540.00,2
4626.00,2306.00,3058.00,0.00,5580.00,2
4762.00,2376.00,3060.00,0.00,5620.00,2
4486.00,2360.00,2978.00,0.00,5659.00,2
4626.00,2238.00,3172.00,0.00,5699.00,2
4536.00,2304.00,5786.00,0.00,5738.00,2
4070.00,2258.00,5066.00,0.00,5778.00,2
3902.00,2028.00,5158.00,0.00,5817.00,2
4164.00,2186.00,5292.00,0.00,5857.00,2
4096.00,3320.00,5126.00,0.00,5897.00,2
3874.00,2936.00,5112.00,0.00,5936.00,2
3782.00,2452.00,5154.00,0.00,5975.00,2
3618.00,2582.00,5098.00,0.00,6014.00,2
3644.00,2710.00,5096.00,0.00,6054.00,2
3486.00,2632.00,5056.00,0.00,6094.00,2
1426.00,2624.00,5158.00,0.00,6133.00,2
774.00,2684.00,5554.00,0.00,6172.00,2
1432.00,3158.00,6436.00,0.00,6211.00,2
1556.00,3362.00,6728.00,0.00,6251.00,2
1540.00,3438.00,6790.00,0.00,6291.00,2
1544.00,3470.00,6812.00,0.00,6330.00,2
1608.00,3440.00,6792.00,0.00,6370.00,2
1592.00,3448.00,6784.00,0.00,6409.00,2
1536.00,3502.00,6832.00,0.00,6449.00,2
1556.00,3630.00,6910.00,0.00,6488.00,2
1576.00,3494.00,6862.00,0.00,6527.00,2
1608.00,3358.00,6934.00,0.00,6567.00,2
1632.00,3542.00,6792.00,0.00,6606.00,2
1592.00,3352.00,6512.00,0.00,6646.00,2
1596.00,3536.00,6456.00,0.00,6686.00,2
1648.00,3414.00,5958.00,0.00,6725.00,2
1592.00,3466.00,6242.00,0.00,6765.00,2
1570.00,3404.00,976.00,0.00,6803.00,2
1582.00,3430.00,1418.00,0.00,6843.00,2
1684.00,3608.00,1688.00,0.00,6882.00,2
1750.00,4054.00,1622.00,0.00,6922.00,2
1780.00,4574.00,1632.00,0.00,6962.00,2
1822.00,3450.00,1528.00,0.00,7000.00,2
1880.00,3494.00,1556.00,0.00,7040.00,2
1848.00,3530.00,1586.00,0.00,7079.00,2
1908.00,3548.00,1576.00,0.00,7119.00,2
1924.00,3512.00,1618.00,0.00,7159.00,2
4382.00,3414.00,1564.00,0.00,7198.00,2
3428.00,3520.00,1564.00,0.00,7238.00,2
3362.00,3368.00,1638.00,0.00,7277.00,2
3732.00,3392.00,1566.00,0.00,7317.00,2
3720.00,3388.00,1586.00,0.00,7357.00,2
3794.00,3644.00,1652.00,0.00,7396.00,2
3762.00,3402.00,1602.00,0.00,7436.00,2
3778.00,3588.00,1596.00,0.00,7475.00,2
3730.00,3310.00,1560.00,0.00,7515.00,2
3766.00,3510.00,1498.00,0.00,7554.00,2
3674.00,3270.00,1648.00,0.00,7593.00,2
3540.00,3486.00,1554.00,0.00,7633.00,2
3602.00,3356.00,1720.00,0.00,7672.00,2
3644.00,3470.00,1638.00,0.00,7712.00,2
3758.00,3404.00,1672.00,0.00,7752.00,2
3686.00,3500.00,1606.00,0.00,7791.00,2
3716.00,3556.00,1642.00,0.00,7831.00,2
3584.00,3326.00,9548.00,0.00,7870.00,2
2858.00,2848.00,6212.00,0.00,7910.00,2
2650.00,2578.00,5224.00,0.00,7950.00,2
2504.00,2480.00,5744.00,0.00,7989.00,2
2428.00,4064.00,6312.00,0.00,8029.00,2
2310.00,3202.00,6420.00,0.00,8068.00,2
2140.00,2916.00,6448.00,0.00,8107.00,2
2196.00,2814.00,6212.00,0.00,8146.00,2
2280.00,2828.00,6488.00,0.00,8186.00,2
2222.00,2844.00,6520.00,0.00,8226.00,2
2680.00,2996.00,6312.00,0.00,8265.00,2
2516.00,2768.00,6236.00,0.00,8305.00,2
2438.00,2752.00,6052.00,0.00,8344.00,2
2442.00,2732.00,6150.00,0.00,8384.00,2
2480.00,2838.00,6082.00,0.00,8424.00,2
2412.00,2910.00,5948.00,0.00,8463.00,2
2316.00,2834.00,6068.00,0.00,8503.00,2
2412.00,2750.00,6016.00,0.00,8542.00,2
2428.00,2822.00,6242.00,0.00,8582.00,2
2452.00,2696.00,6030.00,0.00,8621.00,2
2474.00,2842.00,6108.00,0.00,8660.00,2
2388.00,2782.00,6232.00,0.00,8700.00,2
2396.00,2704.00,6210.00,0.00,8739.00,2
2378.00,2812.00,5980.00,0.00,8779.00,2
2478.00,2850.00,6258.00,0.00,8819.00,2
2320.00,2874.00,6128.00,0.00,8858.00,2
2396.00,2694.00,6140.00,0.00,8898.00,2
2362.00,2832.00,6174.00,0.00,8937.00,2
2408.00,2756.00,252.00,0.00,8976.00,2
2556.00,3002.00,1268.00,0.00,9016.00,2
2706.00,3588.00,1564.00,0.00,9055.00,2
3810.00,4002.00,1510.00,0.00,9095.00,2
4198.00,5466.00,1626.00,0.00,9133.00,2
4234.00,5220.00,1534.00,0.00,9173.00,2
4184.00,5308.00,1564.00,0.00,9213.00,2
4208.00,5596.00,1708.00,0.00,9252.00,2
4266.00,5322.00,1524.00,0.00,9292.00,2
4276.00,5364.00,1608.00,0.00,9331.00,2
3992.00,5138.00,1638.00,0.00,9371.00,2
3958.00,5302.00,1560.00,0.00,9410.00,2
4076.00,5390.00,1616.00,0.00,9450.00,2
3978.00,5252.00,1572.00,0.00,9490.00,2
3948.00,5134.00,1508.00,0.00,9529.00,2
4070.00,5044.00,1468.00,0.00,9569.00,2
4018.00,5574.00,1528.00,0.00,9608.00,2
4106.00,5460.00,1530.00,0.00,9648.00,2
4080.00,5686.00,1508.00,0.00,9687.00,2
4112.00,5430.00,1474.00,0.00,9726.00,2
4092.00,5348.00,1484.00,0.00,9766.00,2
3998.00,5096.00,1484.00,0.00,9805.00,2
4046.00,4978.00,1468.00,0.00,9845.00,2
3884.00,5276.00,1500.00,0.00,9885.00,2
3928.00,5240.00,1536.00,0.00,9924.00,2
4008.00,5342.00,1438.00,0.00,9964.00,2
4064.00,5188.00,1536.00,0.00,10003.00,2
3686.00,4634.00,4382.00,0.00,10044.00,2
2942.00,4228.00,3290.00,0.00,10085.00,2
2586.00,3958.00,2996.00,0.00,10125.00,2
2586.00,3602.00,2972.00,0.00,10166.00,2
2460.00,3346.00,2848.00,0.00,10206.00,2
2622.00,1146.00,2922.00,0.00,10247.00,2
2496.00,1786.00,2988.00,0.00,10288.00,2
2730.00,2062.00,3012.00,0.00,10327.00,2
2740.00,2068.00,3198.00,0.00,10368.00,2
2648.00,2038.00,3238.00,0.00,10408.00,2
2752.00,2110.00,3310.00,0.00,10449.00,2
2678.00,2042.00,3286.00,0.00,10490.00,2
2778.00,2068.00,3454.00,0.00,10530.00,2
2804.00,2002.00,3384.00,0.00,10571.00,2
2760.00,2080.00,3382.00,0.00,10612.00,2
2768.00,2022.00,3430.00,0.00,10652.00,2
2704.00,2084.00,3412.00,0.00,10693.00,2
2724.00,2022.00,3496.00,0.00,10733.00,2
2760.00,2032.00,3548.00,0.00,10774.00,2
2804.00,2032.00,3464.00,0.00,10815.00,2
2762.00,2018.00,3434.00,0.00,10855.00,2
2822.00,2136.00,3398.00,0.00,10896.00,2
2786.00,2116.00,3392.00,0.00,10936.00,2
2704.00,2104.00,3394.00,0.00,10977.00,2
2654.00,2026.00,3490.00,0.00,11018.00,2
2694.00,2116.00,3490.00,0.00,11058.00,2
2700.00,2100.00,2910.00,0.00,11099.00,2
2716.00,2120.00,3048.00,0.00,11138.00,2
2720.00,2080.00,2998.00,0.00,11179.00,2
2778.00,2018.00,2926.00,0.00,11220.00,2
2706.00,2116.00,3002.00,0.00,11260.00,2
2740.00,2114.00,2868.00,0.00,11301.00,2
2694.00,4352.00,2854.00,0.00,11341.00,2
2668.00,3388.00,2700.00,0.00,11382.00,2
2552.00,3276.00,2588.00,0.00,11423.00,2
2550.00,3198.00,2622.00,0.00,11463.00,2
8006.00,3526.00,2614.00,0.00,11504.00,2
5338.00,3276.00,2650.00,0.00,11545.00,2
5578.00,2968.00,2520.00,0.00,11585.00,2
6360.00,3158.00,2386.00,0.00,11626.00,2
6288.00,3284.00,2408.00,0.00,11666.00,2
6652.00,3296.00,2320.00,0.00,11707.00,2
6508.00,3218.00,2356.00,0.00,11748.00,2
6570.00,3150.00,2402.00,0.00,11788.00,2
6390.00,3076.00,2488.00,0.00,11829.00,2
6576.00,3096.00,2336.00,0.00,11869.00,2
6386.00,3228.00,2366.00,0.00,11910.00,2
6308.00,3186.00,2386.00,0.00,11951.00,2
6344.00,3070.00,2376.00,0.00,11990.00,2
6556.00,3110.00,2298.00,0.00,12031.00,2
6354.00,3038.00,2402.00,0.00,12071.00,2
6540.00,3238.00,2346.00,0.00,12112.00,2
6122.00,3418.00,2268.00,0.00,12153.00,2
6010.00,2962.00,4988.00,0.00,12193.00,2
5606.00,2864.00,4096.00,0.00,12234.00,2
5220.00,2726.00,3994.00,0.00,12275.00,2
5052.00,2612.00,3922.00,0.00,12315.00,2
5214.00,2612.00,4044.00,0.00,12356.00,2
5260.00,2694.00,3906.00,0.00,12396.00,2
5352.00,832.00,4044.00,0.00,12436.00,2
5410.00,1678.00,4178.00,0.00,12477.00,2
5678.00,1972.00,4544.00,0.00,12517.00,2
5804.00,2070.00,4554.00,0.00,12558.00,2
1436.00,2048.00,4754.00,0.00,12598.00,2
728.00,2278.00,4958.00,0.00,12638.00,2
1124.00,2622.00,5984.00,0.00,12679.00,2
1138.00,2890.00,6602.00,0.00,12719.00,2
1144.00,2766.00,6756.00,0.00,12759.00,2
1156.00,2864.00,5938.00,0.00,12799.00,2
1094.00,2894.00,6420.00,0.00,12840.00,2
1134.00,2900.00,6492.00,0.00,12881.00,2
1180.00,2904.00,6394.00,0.00,12921.00,2
1164.00,2920.00,6308.00,0.00,12962.00,2
1200.00,2890.00,6088.00,0.00,13002.00,2
1180.00,2860.00,6140.00,0.00,13043.00,2
1166.00,2842.00,6150.00,0.00,13084.00,2
1138.00,2972.00,6512.00,0.00,13124.00,2
1134.00,2930.00,6446.00,0.00,13165.00,2
1140.00,2904.00,6406.00,0.00,13205.00,2
1130.00,2992.00,6304.00,0.00,13246.00,2
1206.00,2878.00,1436.00,0.00,13287.00,2
1176.00,2864.00,2166.00,0.00,13327.00,2
1180.00,3022.00,2342.00,0.00,13368.00,2
1154.00,3086.00,2398.00,0.00,13409.00,2
1130.00,3264.00,2324.00,0.00,13449.00,2
1164.00,3240.00,2382.00,0.00,13490.00,2
1200.00,4650.00,2378.00,0.00,13530.00,2
1200.00,4454.00,2268.00,0.00,13570.00,2
1206.00,4434.00,2398.00,0.00,13611.00,2
10886.00,4240.00,2258.00,0.00,13652.00,2
6014.00,3716.00,1878.00,0.00,13693.00,2
4574.00,3516.00,1708.00,0.00,13733.00,2
5062.00,3260.00,1682.00,0.00,13774.00,2
6194.00,3496.00,1592.00,0.00,13815.00,2
6330.00,3474.00,1668.00,0.00,13855.00,2
6140.00,3476.00,1586.00,0.00,13896.00,2
6140.00,3876.00,1580.00,0.00,13936.00,2
6124.00,3562.00,1572.00,0.00,13977.00,2
6286.00,3448.00,1590.00,0.00,14018.00,2
6088.00,3670.00,1608.00,0.00,14058.00,2
6258.00,3368.00,1600.00,0.00,14099.00,2
6094.00,3758.00,1582.00,0.00,14140.00,2
6140.00,3542.00,1644.00,0.00,14180.00,2
6318.00,3650.00,1632.00,0.00,14221.00,2
6350.00,3470.00,1632.00,0.00,14261.00,2
6150.00,3510.00,1664.00,0.00,14302.00,2
5676.00,3568.00,8188.00,0.00,14343.00,2
4738.00,2842.00,5368.00,0.00,14383.00,2
4384.00,2660.00,4810.00,0.00,14423.00,2
3866.00,2448.00,4952.00,0.00,14463.00,2
3948.00,2506.00,5226.00,0.00,14504.00,2
4008.00,2488.00,5632.00,0.00,14545.00,2
3840.00,1898.00,5626.00,0.00,14585.00,2
3936.00,2254.00,5620.00,0.00,14626.00,2
3896.00,2208.00,5918.00,0.00,14666.00,2
3932.00,2262.00,5580.00,0.00,14707.00,2
1600.00,2274.00,5332.00,0.00,14748.00,2
754.00,2448.00,6630.00,0.00,14787.00,2
1218.00,2592.00,7118.00,0.00,14828.00,2
1310.00,2890.00,7462.00,0.00,14868.00,2
1376.00,2950.00,7324.00,0.00,14909.00,2
1416.00,2950.00,7308.00,0.00,14950.00,2
1406.00,2966.00,6992.00,0.00,14990.00,2
1390.00,2930.00,7140.00,0.00,15031.00,2
1454.00,3002.00,7042.00,0.00,15072.00,2
1426.00,3004.00,7156.00,0.00,15112.00,2
1448.00,2988.00,7084.00,0.00,15153.00,2
1478.00,3002.00,7038.00,0.00,15192.00,2
1462.00,3070.00,7136.00,0.00,15233.00,2
1488.00,3032.00,6986.00,0.00,15274.00,2
1454.00,3024.00,7156.00,0.00,15314.00,2
1442.00,2956.00,7182.00,0.00,15355.00,2
1416.00,3002.00,7182.00,0.00,15395.00,2
1498.00,2972.00,298.00,0.00,15435.00,2
1436.00,3176.00,1350.00,0.00,15476.00,2
1632.00,3424.00,1446.00,0.00,15516.00,2
1798.00,3830.00,1458.00,0.00,15557.00,2
1652.00,4200.00,1386.00,0.00,15597.00,2
1704.00,3928.00,1422.00,0.00,15638.00,2
1842.00,5406.00,1426.00,0.00,15679.00,2
1872.00,5164.00,1396.00,0.00,15719.00,2
1868.00,5112.00,1462.00,0.00,15760.00,2
7488.00,5098.00,1422.00,0.00,15800.00,2
4890.00,4866.00,1484.00,0.00,15841.00,2
5020.00,4926.00,1504.00,0.00,15882.00,2
4968.00,5098.00,1524.00,0.00,15922.00,2
4952.00,4968.00,1494.00,0.00,15963.00,2
4970.00,4906.00,1390.00,0.00,16004.00,2
5106.00,5180.00,1330.00,0.00,16043.00,2
5016.00,5174.00,1344.00,0.00,16084.00,2
4994.00,4876.00,1272.00,0.00,16124.00,2
4954.00,4732.00,1344.00,0.00,16165.00,2
5082.00,4764.00,1236.00,0.00,16206.00,2
5016.00,4860.00,1274.00,0.00,16246.00,2
5010.00,4962.00,1284.00,0.00,16287.00,2
4962.00,4882.00,1216.00,0.00,16327.00,2
5030.00,4970.00,1346.00,0.00,16368.00,2
4978.00,4988.00,1330.00,0.00,16409.00,2
4932.00,4988.00,1354.00,0.00,16449.00,2
4732.00,4696.00,5610.00,0.00,16490.00,2
3684.00,3820.00,3726.00,0.00,16530.00,2
3270.00,3402.00,3214.00,0.00,16571.00,2
3122.00,3070.00,2986.00,0.00,16612.00,2
2922.00,2896.00,2874.00,0.00,16652.00,2
2838.00,2922.00,2896.00,0.00,16693.00,2
2940.00,786.00,2802.00,0.00,16732.00,2
2988.00,1848.00,2906.00,0.00,16773.00,2
2946.00,1998.00,2896.00,0.00,16813.00,2
3054.00,2120.00,3058.00,0.00,16853.00,2
1816.00,2290.00,3168.00,0.00,16894.00,2
2234.00,2196.00,3172.00,0.00,16935.00,2
2222.00,2188.00,3280.00,0.00,16975.00,2
2288.00,2346.00,3480.00,0.00,17016.00,2
2192.00,2304.00,3620.00,0.00,17056.00,2
2206.00,2244.00,3604.00,0.00,17097.00,2
2244.00,2334.00,3598.00,0.00,17138.00,2
2224.00,2306.00,3684.00,0.00,17178.00,2
2264.00,2412.00,3690.00,0.00,17219.00,2
2196.00,2330.00,3772.00,0.00,17259.00,2
2172.00,2262.00,3730.00,0.00,17300.00,2
2116.00,2234.00,3710.00,0.00,17341.00,2
2248.00,2310.00,3746.00,0.00,17381.00,2
2162.00,2314.00,3732.00,0.00,17422.00,2
2162.00,2310.00,3788.00,0.00,17462.00,2
2100.00,2218.00,3784.00,0.00,17503.00,2
2222.00,2324.00,2668.00,0.00,17544.00,2
2232.00,2334.00,2838.00,0.00,17584.00,2
2234.00,2274.00,2832.00,0.00,17624.00,2
2278.00,2264.00,2786.00,0.00,17664.00,2
2288.00,2310.00,2904.00,0.00,17705.00,2
2310.00,2290.00,2900.00,0.00,17746.00,2
2186.00,2258.00,2864.00,0.00,17786.00,2
2216.00,9906.00,2868.00,0.00,17827.00,2
2188.00,5924.00,2776.00,0.00,17868.00,2
2152.00,5872.00,2788.00,0.00,17908.00,2
6322.00,6168.00,2788.00,0.00,17949.00,2
4224.00,6248.00,2648.00,0.00,17989.00,2
3694.00,5542.00,2536.00,0.00,18030.00,2
3412.00,5868.00,2490.00,0.00,18071.00,2
3762.00,5368.00,2340.00,0.00,18111.00,2
4256.00,5656.00,2274.00,0.00,18152.00,2
4246.00,5712.00,2376.00,0.00,18192.00,2
4156.00,5450.00,2372.00,0.00,18233.00,2
4070.00,5518.00,2470.00,0.00,18274.00,2
4244.00,5672.00,2392.00,0.00,18314.00,2
4122.00,5550.00,2336.00,0.00,18355.00,2
4092.00,5850.00,2402.00,0.00,18395.00,2
4076.00,5734.00,2356.00,0.00,18436.00,2
4382.00,5416.00,2352.00,0.00,18476.00,2
4292.00,5568.00,2376.00,0.00,18516.00,2
4244.00,5544.00,2408.00,0.00,18557.00,2
4116.00,5550.00,2366.00,0.00,18598.00,2
4198.00,5316.00,5970.00,0.00,18638.00,2
3730.00,5062.00,4382.00,0.00,18679.00,2
3300.00,4470.00,3844.00,0.00,18719.00,2
3234.00,4300.00,3932.00,0.00,18760.00,2
3060.00,4348.00,3726.00,0.00,18801.00,2
3228.00,4116.00,3738.00,0.00,18841.00,2
3178.00,4194.00,3720.00,0.00,18882.00,2
3202.00,3366.00,3824.00,0.00,18922.00,2
3176.00,96.00,4064.00,0.00,18961.00,2
3710.00,898.00,4788.00,0.00,19001.00,2
4866.00,1196.00,5682.00,0.00,19041.00,2
1042.00,1318.00,5862.00,0.00,19082.00,2
1798.00,1314.00,6714.00,0.00,19122.00,2
1806.00,1334.00,7274.00,0.00,19163.00,2
1812.00,1304.00,7426.00,0.00,19204.00,2
1790.00,1356.00,7472.00,0.00,19243.00,2
1818.00,1318.00,7526.00,0.00,19284.00,2
1894.00,1396.00,7632.00,0.00,19324.00,2
1842.00,1410.00,7750.00,0.00,19365.00,2
1852.00,1354.00,7636.00,0.00,19406.00,2
1806.00,1344.00,7504.00,0.00,19446.00,2
1828.00,1300.00,7448.00,0.00,19487.00,2
1838.00,1328.00,7520.00,0.00,19527.00,2
1888.00,1392.00,7560.00,0.00,19568.00,2
1796.00,1318.00,7678.00,0.00,19609.00,2
1816.00,1334.00,7740.00,0.00,19649.00,2
1816.00,1350.00,7364.00,0.00,19690.00,2
1832.00,1334.00,760.00,0.00,19730.00,2
1772.00,1392.00,2108.00,0.00,19770.00,2
1872.00,1406.00,2234.00,0.00,19811.00,2
1950.00,1392.00,2108.00,0.00,19851.00,2
1998.00,1356.00,2070.00,0.00,19892.00,2
1960.00,1442.00,2084.00,0.00,19933.00,2
2058.00,1406.00,2044.00,0.00,19973.00,2
2026.00,5544.00,2026.00,0.00,20013.00,2
1884.00,4572.00,1944.00,0.00,20053.00,2
1772.00,4758.00,1862.00,0.00,20094.00,2
5548.00,4846.00,1884.00,0.00,20135.00,2
4626.00,4604.00,1760.00,0.00,20175.00,2
5364.00,4522.00,1770.00,0.00,20216.00,2
5476.00,4496.00,1704.00,0.00,20256.00,2
5478.00,4554.00,1736.00,0.00,20297.00,2
5298.00,4564.00,1682.00,0.00,20338.00,2
5492.00,5086.00,1642.00,0.00,20378.00,2
5532.00,4994.00,1704.00,0.00,20419.00,2
5558.00,4886.00,1606.00,0.00,20459.00,2
5624.00,4548.00,1592.00,0.00,20500.00,2
5502.00,4696.00,1520.00,0.00,20541.00,2
5358.00,4572.00,1566.00,0.00,20581.00,2
5732.00,4954.00,1572.00,0.00,20622.00,2
5440.00,4824.00,1586.00,0.00,20663.00,2
5354.00,4980.00,1648.00,0.00,20703.00,2
5112.00,4846.00,1694.00,0.00,20744.00,2
5308.00,4676.00,10754.00,0.00,20785.00,2
4372.00,3912.00,6314.00,0.00,20826.00,2
3758.00,3358.00,4962.00,0.00,20866.00,2
3454.00,3130.00,4752.00,0.00,20906.00,2
3368.00,2996.00,4942.00,0.00,20947.00,2
3176.00,2874.00,5132.00,0.00,20987.00,2
3104.00,3114.00,5388.00,0.00,21028.00,2
3050.00,2900.00,5650.00,0.00,21069.00,2
3186.00,754.00,5816.00,0.00,21108.00,2
3412.00,1564.00,6140.00,0.00,21149.00,2
3552.00,1766.00,6230.00,0.00,21189.00,2
338.00,1874.00,6402.00,0.00,21229.00,2
1448.00,1904.00,7082.00,0.00,21270.00,2
1602.00,2042.00,7406.00,0.00,21310.00,2
1642.00,2104.00,7700.00,0.00,21351.00,2
1626.00,2042.00,7554.00,0.00,21391.00,2
1612.00,2038.00,7672.00,0.00,21432.00,2
1658.00,2130.00,7908.00,0.00,21473.00,2
1638.00,2198.00,7874.00,0.00,21513.00,2
1658.00,2152.00,7916.00,0.00,21554.00,2
1700.00,2130.00,7940.00,0.00,21595.00,2
1628.00,2078.00,7562.00,0.00,21634.00,2
1612.00,2044.00,7746.00,0.00,21675.00,2
1608.00,2116.00,7898.00,0.00,21715.00,2
1658.00,2120.00,7756.00,0.00,21756.00,2
1672.00,2140.00,7790.00,0.00,21797.00,2
1710.00,2192.00,7600.00,0.00,21837.00,2
1714.00,2136.00,1166.00,0.00,21878.00,2
1714.00,2134.00,1256.00,0.00,21918.00,2
1776.00,2268.00,1418.00,0.00,21959.00,2
1828.00,2572.00,1438.00,0.00,22000.00,2
1990.00,2704.00,1500.00,0.00,22040.00,2
2376.00,2802.00,1556.00,0.00,22081.00,2
2536.00,2752.00,1546.00,0.00,22121.00,2
2412.00,2762.00,1580.00,0.00,22162.00,2
2526.00,4178.00,1564.00,0.00,22203.00,2
2480.00,3906.00,1560.00,0.00,22243.00,2
2572.00,3896.00,1550.00,0.00,22284.00,2
8360.00,3840.00,1556.00,0.00,22324.00,2
7268.00,3784.00,1468.00,0.00,22365.00,2
7288.00,3992.00,1482.00,0.00,22406.00,2
7508.00,3938.00,1488.00,0.00,22445.00,2
7130.00,4200.00,1438.00,0.00,22486.00,2
7334.00,4112.00,1520.00,0.00,22527.00,2
7626.00,4106.00,1482.00,0.00,22567.00,2
7612.00,4676.00,1508.00,0.00,22608.00,2
7310.00,4018.00,1490.00,0.00,22648.00,2
7626.00,4204.00,1478.00,0.00,22689.00,2
7726.00,4178.00,1498.00,0.00,22730.00,2
7356.00,4054.00,1462.00,0.00,22770.00,2
7648.00,3928.00,1474.00,0.00,22811.00,2
7790.00,4034.00,1400.00,0.00,22851.00,2
7446.00,4038.00,1330.00,0.00,22892.00,2
7202.00,4092.00,6298.00,0.00,22933.00,2
6764.00,3404.00,3486.00,0.00,22973.00,2
6498.00,2760.00,2750.00,0.00,23014.00,2
5860.00,2470.00,2540.00,0.00,23054.00,2
5426.00,2478.00,2480.00,0.00,23095.00,2
5262.00,2396.00,2520.00,0.00,23136.00,2
5584.00,2310.00,2406.00,0.00,23176.00,2
5624.00,2422.00,2460.00,0.00,23217.00,2
5324.00,2756.00,2372.00,0.00,23258.00,2
5328.00,2530.00,2432.00,0.00,23297.00,2
5200.00,2618.00,2448.00,0.00,23338.00,2
5288.00,2588.00,2460.00,0.00,23378.00,2
6.00,2602.00,2416.00,0.00,23416.00,2
1288.00,2906.00,2596.00,0.00,23457.00,2
1596.00,3238.00,2740.00,0.00,23497.00,2
1638.00,3348.00,3188.00,0.00,23538.00,2
1580.00,3276.00,3736.00,0.00,23578.00,2
1520.00,3378.00,3860.00,0.00,23619.00,2
1438.00,3430.00,3784.00,0.00,23660.00,2
1438.00,3448.00,3712.00,0.00,23700.00,2
1464.00,3474.00,3650.00,0.00,23741.00,2
1458.00,3336.00,3752.00,0.00,23781.00,2
1468.00,3312.00,3824.00,0.00,23822.00,2
1580.00,3594.00,3778.00,0.00,23863.00,2
1488.00,3464.00,3884.00,0.00,23903.00,2
1472.00,3290.00,3798.00,0.00,23944.00,2
1608.00,3368.00,3810.00,0.00,23984.00,2
1596.00,3440.00,4214.00,0.00,24024.00,2
1518.00,3450.00,4054.00,0.00,24065.00,2
1514.00,3392.00,4102.00,0.00,24105.00,2
1544.00,3304.00,4178.00,0.00,24146.00,2
1380.00,3352.00,4266.00,0.00,24186.00,2
1386.00,3402.00,4246.00,0.00,24227.00,2
1390.00,3248.00,4218.00,0.00,24268.00,2
1446.00,3352.00,4096.00,0.00,24308.00,2
1448.00,3392.00,3984.00,0.00,24349.00,2
1536.00,3500.00,4086.00,0.00,24390.00,2
1514.00,3342.00,4172.00,0.00,24430.00,2
8264.00,3280.00,3938.00,0.00,24471.00,2
4866.00,2972.00,3296.00,0.00,24511.00,2
3946.00,2762.00,3034.00,0.00,24552.00,2
3994.00,2586.00,2932.00,0.00,24593.00,2
4030.00,2526.00,2896.00,0.00,24633.00,2
4506.00,2520.00,2786.00,0.00,24674.00,2
4666.00,2474.00,2628.00,0.00,24714.00,2
4618.00,2596.00,2598.00,0.00,24755.00,2
4672.00,2500.00,2644.00,0.00,24796.00,2
4516.00,2536.00,2612.00,0.00,24836.00,2
4588.00,2488.00,2572.00,0.00,24876.00,2
4450.00,2540.00,2700.00,0.00,24916.00,2
4388.00,2598.00,2688.00,0.00,24957.00,2
4706.00,2570.00,2680.00,0.00,24998.00,2
4716.00,2496.00,2696.00,0.00,25038.00,2
4516.00,2500.00,4804.00,0.00,25079.00,2
4282.00,2536.00,4618.00,0.00,25119.00,2
4086.00,2458.00,4152.00,0.00,25160.00,2
3956.00,2362.00,3988.00,0.00,25201.00,2
3854.00,2360.00,4046.00,0.00,25241.00,2
3802.00,2434.00,4074.00,0.00,25282.00,2
3758.00,2388.00,4184.00,0.00,25323.00,2
3974.00,2372.00,4070.00,0.00,25363.00,2
4070.00,1914.00,4234.00,0.00,25404.00,2
4070.00,2176.00,4112.00,0.00,25444.00,2
3880.00,2218.00,4024.00,0.00,25485.00,2
3922.00,2218.00,4210.00,0.00,25526.00,2
744.00,2216.00,4204.00,0.00,25565.00,2
1074.00,2330.00,4690.00,0.00,25606.00,2
1438.00,2562.00,5528.00,0.00,25645.00,2
1472.00,2998.00,6158.00,0.00,25686.00,2
1428.00,2972.00,6256.00,0.00,25727.00,2
1474.00,2982.00,6104.00,0.00,25767.00,2
1500.00,2914.00,6164.00,0.00,25808.00,2
1690.00,2926.00,6380.00,0.00,25848.00,2
1608.00,2992.00,6240.00,0.00,25889.00,2
1606.00,2982.00,6176.00,0.00,25930.00,2
1612.00,2966.00,6072.00,0.00,25970.00,2
1592.00,2812.00,6168.00,0.00,26011.00,2
1518.00,2878.00,6258.00,0.00,26051.00,2
1484.00,2890.00,6348.00,0.00,26092.00,2
1410.00,2992.00,6304.00,0.00,26133.00,2
1376.00,2906.00,6240.00,0.00,26173.00,2
1402.00,3032.00,1658.00,0.00,26214.00,2
1474.00,2922.00,2110.00,0.00,26255.00,2
1556.00,3116.00,2104.00,0.00,26295.00,2
