curr 0B,curr 1Y,curr 2G,curr 3W,Time,Trial Number,,,,
1.02,8.07,8.01,7.47,voltageMeasure,-1,,,,
0,1082,5246,4528,8048,0,3618.666667,,,
0,1082,5246,4518,8087,0,3615.333333,,,
0,1960,3530,4518,8126,0,3336,,,
0,1960,3530,4518,8165,0,3336,,,
0,1960,3530,4492,8205,0,3327.333333,,,
0,1960,3530,4492,8245,0,3327.333333,,,
0,2044,3496,4492,8284,0,3344,,,
0,2044,3496,4428,8324,0,3322.666667,,,
0,2044,3496,4428,8363,0,3322.666667,,,
0,2124,3494,4428,8403,0,3348.666667,,,
0,2124,3494,4428,8443,0,3348.666667,,,
0,2124,3494,930,8481,0,2182.666667,,,
0,1328,3310,930,8520,0,1856,,,
0,1328,3310,930,8558,0,1856,,,
0,1328,3310,954,8596,0,1864,,,
0,350,4854,954,8633,0,2052.666667,,,
0,350,4854,954,8671,0,2052.666667,,,
0,350,4854,954,8709,0,2052.666667,,,
0,350,4854,954,8746,0,2052.666667,,,
0,354,518,954,8783,0,608.6666667,,,
0,354,518,954,8819,0,608.6666667,,,
0,354,518,950,8856,0,607.3333333,,,
0,354,688,950,8891,0,664,,,
0,354,688,950,8928,0,664,,,
0,354,688,950,8964,0,664,,,
0,354,688,950,9001,0,664,,,
0,354,688,950,9038,0,664,,,
0,354,688,950,9074,0,664,,,
0,354,688,948,9111,0,663.3333333,,,
0,354,692,948,9146,0,664.6666667,,,
0,354,692,948,9183,0,664.6666667,,,
0,354,692,948,9219,0,664.6666667,,,
0,354,688,948,9256,0,663.3333333,,,
0,354,688,948,9292,0,663.3333333,,,
0,354,688,948,9329,0,663.3333333,,,
0,354,688,908,9364,0,650,,,
0,354,688,908,9401,0,650,,,
0,354,688,908,9438,0,650,,,
0,354,688,5108,9475,0,2050,,,
0,354,692,5108,9513,0,2051.333333,,,
0,2530,692,5108,9551,0,2776.666667,,,
0,2530,692,5108,9590,0,2776.666667,,,
0,2530,692,4862,9628,0,2694.666667,,,
0,5098,662,4862,9667,0,3540.666667,,,
0,5098,662,4862,9705,0,3540.666667,,,
0,5098,662,4816,9743,0,3525.333333,,,
0,5276,2224,4816,9783,0,4105.333333,,,
0,5276,2224,4816,9822,0,4105.333333,,,
0,5276,2224,5076,9862,0,4192,,,
0,5276,3454,5076,9902,0,4602,,,
0,2592,3454,5076,9941,0,3707.333333,,,
0,2592,3454,786,9980,0,2277.333333,,,
0,2592,3392,786,10018,0,2256.666667,,,
0,2448,3392,786,10058,0,2208.666667,,,
0,2448,3392,786,10097,0,2208.666667,,,
0,2448,3392,816,10137,0,2218.666667,,,
0,2812,3348,816,10177,0,2325.333333,,,
0,2812,3348,816,10215,0,2325.333333,,,
0,2812,3348,820,10255,0,2326.666667,,,
0,534,3516,820,10293,0,1623.333333,,,
0,534,3516,820,10332,0,1623.333333,,,
0,534,3516,820,10371,0,1623.333333,,,
0,534,704,820,10408,0,686,,,
0,492,704,820,10446,0,672,,,
0,492,704,820,10483,0,672,,,
0,492,718,820,10521,0,676.6666667,,,
0,488,718,820,10557,0,675.3333333,,,
0,488,718,820,10595,0,675.3333333,,,
0,488,718,820,10633,0,675.3333333,,,
0,492,720,820,10670,0,677.3333333,,,
0,492,720,820,10708,0,677.3333333,,,
0,492,720,820,10745,0,677.3333333,,,
0,492,724,820,10783,0,678.6666667,,,
0,492,724,820,10820,0,678.6666667,,,
0,492,724,820,10857,0,678.6666667,,,
0,492,724,802,10894,0,672.6666667,,,
0,488,724,802,10932,0,671.3333333,,,
0,488,724,802,10970,0,671.3333333,,,
0,488,724,5200,11008,0,2137.333333,,,
0,488,724,5200,11047,0,2137.333333,,,
0,488,724,5200,11085,0,2137.333333,,,
0,488,724,5200,11124,0,2137.333333,,,
0,488,720,4634,11162,0,1947.333333,,,
0,488,720,4634,11201,0,1947.333333,,,
0,488,720,4634,11239,0,1947.333333,,,
0,488,720,4626,11277,0,1944.666667,,,
0,2274,720,4626,11317,0,2540,,,
0,2274,720,4626,11356,0,2540,,,
0,2274,720,3044,11396,0,2012.666667,,,
0,2244,4390,3044,11437,0,3226,,,
0,2244,4390,3044,11477,0,3226,,,
0,2244,4390,882,11517,0,2505.333333,,,
0,2244,3312,882,11556,0,2146,,,
0,2360,3312,882,11596,0,2184.666667,,,
0,2360,3312,882,11636,0,2184.666667,,,
0,2360,3304,892,11675,0,2185.333333,,,
0,2562,3304,892,11715,0,2252.666667,,,
0,2562,3304,892,11753,0,2252.666667,,,
0,2562,3178,894,11793,0,2211.333333,,,
0,368,3178,894,11832,0,1480,,,
0,368,3178,894,11870,0,1480,,,
0,368,4318,898,11909,0,1861.333333,,,
0,448,4318,898,11947,0,1888,,,
0,448,4318,898,11986,0,1888,,,
0,448,4318,898,12024,0,1888,,,
0,448,678,898,12062,0,674.6666667,,,
0,476,678,898,12100,0,684,,,
0,476,678,898,12136,0,684,,,
0,476,810,894,12174,0,726.6666667,,,
0,476,810,894,12211,0,726.6666667,,,
0,476,810,894,12249,0,726.6666667,,,
0,476,812,894,12286,0,727.3333333,,,
0,476,812,894,12324,0,727.3333333,,,
0,476,812,894,12361,0,727.3333333,,,
0,476,812,894,12399,0,727.3333333,,,
0,476,816,846,12436,0,712.6666667,,,
0,476,816,846,12473,0,712.6666667,,,
0,476,816,846,12511,0,712.6666667,,,
0,476,812,4544,12549,0,1944,,,
0,478,812,4544,12588,0,1944.666667,,,
0,478,812,4544,12626,0,1944.666667,,,
0,478,816,4418,12665,0,1904,,,
0,478,816,4418,12704,0,1904,,,
0,478,816,4418,12742,0,1904,,,
0,478,816,4418,12781,0,1904,,,
0,478,820,4414,12818,0,1904,,,
0,2460,820,4414,12858,0,2564.666667,,,
0,2460,820,4414,12898,0,2564.666667,,,
0,2460,800,4398,12937,0,2552.666667,,,
0,4856,800,4398,12977,0,3351.333333,,,
0,4856,800,4398,13016,0,3351.333333,,,
0,4856,2690,2664,13057,0,3403.333333,,,
0,3936,2690,2664,13098,0,3096.666667,,,
0,3936,2690,2664,13138,0,3096.666667,,,
0,3936,2940,964,13178,0,2613.333333,,,
0,2622,2940,964,13217,0,2175.333333,,,
0,2622,2940,964,13257,0,2175.333333,,,
0,2622,2930,976,13297,0,2176,,,
0,2622,2930,976,13336,0,2176,,,
0,2890,2930,976,13375,0,2265.333333,,,
0,2890,2930,976,13414,0,2265.333333,,,
0,2890,2946,976,13454,0,2270.666667,,,
0,2988,2946,976,13494,0,2303.333333,,,
0,2988,2946,976,13533,0,2303.333333,,,
0,2988,2776,976,13573,0,2246.666667,,,
0,3458,2776,976,13612,0,2403.333333,,,
0,3458,2776,976,13652,0,2403.333333,,,
0,3458,892,976,13690,0,1775.333333,,,
0,590,892,976,13728,0,819.3333333,,,
0,590,892,976,13766,0,819.3333333,,,
0,590,948,976,13802,0,838,,,
0,590,948,976,13840,0,838,,,
0,566,948,976,13877,0,830,,,
0,566,948,976,13915,0,830,,,
